sequence_number,path,file_type,size_bytes,line_count,purpose,runtime_surface,static_callers,dynamic_usage_checked,route_or_entrypoint,CI/deployment_usage,migration/data_dependency,security_review,performance_review,disposition,evidence,tests_required,review_status,changing_commit_sha
756,ruff.toml,config,443,22,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
757,scripts/appointment_api_manual_probe.py,python,1562,42,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
758,scripts/audit_meta_app_a_scopes.py,python,9613,203,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
759,scripts/audit_meta_bindings_readonly.py,python,4587,114,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
760,scripts/backfill_live_chat_index.py,python,8043,222,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
761,scripts/check_copilot_v2_manifest.py,python,2405,56,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
762,scripts/check_message_flow.py,python,13823,340,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
763,scripts/check_provider_status.py,python,3890,117,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
764,scripts/check_source_line_limit.mjs,javascript,1620,59,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
765,scripts/cm/inventory_snapshot.py,python,1549,54,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
766,scripts/cm/run_migration_dry.py,migration,2532,65,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
767,scripts/cm_prepare_remove_linas_bridge.py,python,2943,74,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
768,scripts/cm_publish_tenant.py,python,1693,44,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
769,scripts/debug_firestore_chats.py,python,9179,243,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
770,scripts/delete_all_conversations.py,python,3571,108,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
771,scripts/diagnose_outbound_dedupe.py,python,4472,104,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
772,scripts/manage_meta_page_subscription.py,python,9627,253,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
773,scripts/meta_webhook_contract.py,python,9979,252,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
774,scripts/migrate_phone_identity.py,python,6879,162,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
775,scripts/montymobile_manual_probe.py,python,12298,397,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
776,scripts/npm_audit_gate.mjs,javascript,6320,186,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
777,scripts/phase2_load_simulation.py,python,4256,124,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
778,scripts/plan_economics_simulation.py,python,1940,63,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
779,scripts/prod_apply_copilot_v2_flags.sh,script,3881,112,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
780,scripts/prod_apply_dashboard_auth.sh,script,5041,140,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
781,scripts/prod_apply_instagram_login_secrets.sh,script,5011,149,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
782,scripts/prod_apply_meta_app_a_login_config.sh,script,5431,147,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
783,scripts/prod_apply_meta_multi_app.sh,script,9169,272,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
784,scripts/prod_apply_meta_social_secrets.sh,script,9641,286,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
785,scripts/prod_apply_model_routing_policy.sh,script,2038,69,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
786,scripts/prod_apply_openai_api_key.sh,script,4164,124,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
787,scripts/prod_apply_whatsapp_cloud_phase1_flags.sh,script,1888,63,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
788,scripts/prod_cm_apply_flags.sh,script,3002,84,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
789,scripts/prod_cm_backup.sh,script,3754,102,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
790,scripts/prod_cm_bridge_readiness.sh,script,1717,50,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
791,scripts/prod_cm_corpus_inventory.sh,script,10544,269,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
792,scripts/prod_cm_cutover.sh,script,2824,74,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
793,scripts/prod_cm_generic_tenant_proof.sh,script,6535,199,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
794,scripts/prod_cm_import_prices.sh,script,4326,111,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
795,scripts/prod_cm_linas_content_audit.sh,script,13755,315,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
796,scripts/prod_cm_migrate_and_validate.sh,script,6981,142,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
797,scripts/prod_cm_preserve_durable_flags.sh,script,1995,64,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
798,scripts/prod_cm_price_line_shape_probe.sh,script,2982,79,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
799,scripts/prod_cm_price_source_ledger.sh,script,8742,246,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
800,scripts/prod_cm_publish.sh,script,3736,92,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
801,scripts/prod_cm_publish_faq_only.sh,script,1870,48,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
802,scripts/prod_cm_repair_linas_prices_publish.sh,script,10136,260,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
803,scripts/prod_cm_rollback.sh,script,772,13,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
804,scripts/prod_cm_rollback_version.sh,script,2349,64,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
805,scripts/prod_cm_runtime_proof.sh,script,9119,233,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
806,scripts/prod_cm_set_linas_bridge_flag.sh,script,1725,55,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
807,scripts/prod_cm_sot_audit.sh,script,978,34,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
808,scripts/prod_cm_verify_durable_bridge.sh,script,2867,82,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
809,scripts/prod_cutover_meta_social.sh,script,4649,150,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
810,scripts/prod_meta_comment_runtime_probe.py,python,4366,111,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
811,scripts/prod_meta_dm_live_watch.sh,script,1774,44,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
812,scripts/prod_preflight_readonly.sh,script,11817,327,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
813,scripts/prod_restore_meta_social_rollback.sh,script,5265,140,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
814,scripts/prod_rollback_meta_social.sh,script,2117,66,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
815,scripts/prod_set_meta_verify_token.sh,script,6963,198,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
816,scripts/prod_snapshot_meta_social_rollback.sh,script,3352,106,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
817,scripts/prod_upsert_model_routing_env.py,python,1476,47,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
818,scripts/prod_verify_canonical_social_ai.sh,script,5149,148,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
819,scripts/prod_verify_webhook_challenge.sh,script,4357,116,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
820,scripts/prod_whatsapp_cloud_migrate.sh,script,1663,59,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
821,scripts/prod_whatsapp_cloud_phase1_ops.sh,script,1325,39,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
822,scripts/provision_dashboard_admin.py,python,3217,107,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
823,scripts/reconcile_meta_app_webhooks.py,python,8792,218,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
824,scripts/reconcile_meta_comment_webhooks.py,python,9494,230,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
825,scripts/run_queue_worker.py,python,827,34,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
826,scripts/scan_mobile_bundle_secrets.mjs,javascript,1568,53,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
827,scripts/scan_tracked_secrets.sh,script,1439,63,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
828,scripts/seed_meta_app_a_registry.py,python,4517,123,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
829,scripts/validate_meta_social_token.py,python,15707,384,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
830,scripts/verify_agent_api_contracts.py,python,7138,191,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
831,scripts/wa_app_review_temp_bind.py,python,5306,139,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
832,services/__init__.py,python,96,2,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
833,services/admin_provisioning_service.py,python,5852,202,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
834,services/ai_limits_enforcement.py,python,3118,89,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
835,services/ai_limits_source.py,python,2386,65,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
836,services/ai_usage_limits.py,python,15673,418,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
837,services/analytics_events.py,python,70764,1626,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
838,services/analytics_manager.py,python,557,24,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
839,services/analytics_service.py,python,8126,222,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
840,services/api_integrations.py,python,88709,2298,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
841,services/appointment_scheduler.py,python,38735,897,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
842,services/auth_email_tokens.py,python,6003,170,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
843,services/booking/__init__.py,python,397,12,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
844,services/booking/booking_fsm.py,python,37955,953,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
845,services/booking/constants.py,python,1058,30,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
846,services/booking/intent_pipeline.py,python,44559,1160,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
847,services/booking/resolver.py,python,12736,399,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
848,services/booking/schemas.py,python,2599,83,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
849,services/booking_service_mapping.py,python,3317,111,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
850,services/bot_data_service.py,python,13220,346,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
851,services/channel_capability_state.py,python,18953,450,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
852,services/channel_capability_toggles.py,python,17878,438,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
853,services/chat_response_service.py,python,316626,6349,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
854,services/chatted_no_crm_lead_campaign_service.py,python,14831,382,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
855,services/clinic_holidays_service.py,python,4516,93,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
856,services/cm/__init__.py,python,163,7,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
857,services/cm/actions.py,python,5214,135,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
858,services/cm/answer_generation.py,python,9603,233,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
859,services/cm/answer_packet.py,python,2185,54,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
860,services/cm/article_media.py,python,5470,167,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
861,services/cm/atomic_io.py,python,3431,114,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
862,services/cm/bulk_fill.py,python,6676,193,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
863,services/cm/capability_gates.py,python,1276,35,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
864,services/cm/comment_rules.py,python,4824,158,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
865,services/cm/conflict_validation.py,python,12559,344,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
866,services/cm/constants.py,python,6019,177,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
867,services/cm/cutover.py,python,4589,114,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
868,services/cm/durable_flags.py,python,6842,201,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
869,services/cm/embeddings.py,python,6680,167,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
870,services/cm/faq_integration.py,python,21105,526,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
871,services/cm/fill_plan.py,python,8342,196,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
872,services/cm/language_policy.py,python,5441,144,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
873,services/cm/migration.py,migration,15900,401,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
874,services/cm/notes_validation.py,python,3171,87,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
875,services/cm/off_days.py,python,4206,117,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
876,services/cm/paths.py,python,1650,56,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
877,services/cm/preview_packet.py,python,3181,95,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
878,services/cm/pricing/__init__.py,python,1237,55,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
879,services/cm/pricing/audit.py,python,1879,55,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
880,services/cm/pricing/catalog_resolve.py,python,2363,77,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
881,services/cm/pricing/engine.py,python,14802,430,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
882,services/cm/pricing/migration.py,migration,25149,679,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
883,services/cm/pricing/money.py,python,1438,44,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
884,services/cm/pricing/schemas.py,python,11856,369,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
885,services/cm/pricing/section.py,python,4626,114,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
886,services/cm/pricing/validation.py,python,8077,205,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
887,services/cm/prod_migration.py,migration,22192,574,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
888,services/cm/progress.py,python,4500,103,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
889,services/cm/progress_quality.py,python,9244,222,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
890,services/cm/publish.py,python,10800,274,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
891,services/cm/publish_gate.py,python,941,29,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
892,services/cm/quality_audit.py,python,14365,389,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
893,services/cm/query_interpreter.py,python,6711,171,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
894,services/cm/redistribution.py,python,21001,469,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
895,services/cm/response_validator.py,python,4619,124,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
896,services/cm/runtime_pipeline.py,python,17273,371,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
897,services/cm/schemas.py,python,19229,597,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
898,services/cm/scrub_restore.py,python,6841,169,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
899,services/cm/section_classifier.py,python,14976,459,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
900,services/cm/section_guide.py,python,9282,199,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
901,services/cm/semantic_index.py,python,8507,239,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
902,services/cm/setup_chat.py,python,16843,417,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
903,services/cm/shadow_eval.py,python,4818,142,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
904,services/cm/sot_audit.py,python,5989,168,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
905,services/cm/source_inventory.py,python,10619,240,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
906,services/cm/storage.py,python,9039,279,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
907,services/cm/structured_resolver.py,python,10702,280,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
908,services/cm/tenant_resolve.py,python,2243,71,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
909,services/cm/validation.py,python,4786,137,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
